 45 , 1985 ,  4.0, 28.4
 46 , 1986 ,  5.0, 37.7
 47 , 1987 , 12.0, 77.2
 48 , 1988 ,  9.0, 45.6
 49 , 1989 ,  4.0, 34.4
 50 , 1991 ,  9.0, 65.5
 51 , 1992 ,  9.0, 66.2
 52 , 1993 ,  4.0, 19.2
 53 , 1994 ,  8.0, 54.8
 54 , 1995 ,  8.0, 44.8
 55 , 1996 , 10.0, 54.3
 56 , 1997 , 13.0, 64.1
 57 , 1998 , 33.0,205.8
 58 , 1999 , 66.0,396.5
 59 , 2000 , 32.0,165.6
 60 , 2001 ,  1.0,  6.9
 61 , 2002 , 10.0, 49.5
 62 , 2003 ,  9.0, 60.3
 63 , 2018 ,  1.0,  3.9
 1 , 1928 ,  4.0, 29.2
 2 , 1930 ,  1.0,  6.8
 3 , 1931 ,  4.0, 28.4
 4 , 1934 ,  4.0, 29.2
 5 , 1937 ,  5.0, 32.4
 6 , 1938 ,  4.0, 22.4
 7 , 1940 ,  8.0, 52.0
 8 , 1942 ,  8.0, 60.4
 9 , 1943 ,  4.0, 25.2
 10 , 1944 ,  8.0, 45.2
 11 , 1946 ,  4.0, 28.0
 12 , 1947 ,  8.0, 46.0
 13 , 1948 ,  4.0, 30.4
 14 , 1949 ,  8.0, 48.8
 15 , 1950 , 12.0, 74.8
 16 , 1953 ,  4.0, 26.4
 17 , 1956 , 13.0, 73.3
 18 , 1957 ,  1.0,  6.0
 19 , 1958 ,  5.0, 30.0
 20 , 1959 ,  8.0, 52.4
 21 , 1960 ,  5.0, 25.5
 22 , 1961 ,  5.0, 38.8
 23 , 1962 , 26.0,180.6
 24 , 1963 , 22.0,142.2
 25 , 1964 , 13.0, 66.5
 26 , 1965 , 34.0,201.4
 27 , 1966 ,  1.0,  6.5
 28 , 1967 ,  4.0, 21.6
 29 , 1968 , 13.0, 72.4
 30 , 1969 , 24.0,119.3
 31 , 1970 , 39.0,226.1
 32 , 1971 , 23.0,127.6
 33 , 1972 , 12.0, 74.2
 34 , 1973 , 17.0, 82.5
 35 , 1974 , 17.0, 90.1
 36 , 1975 , 27.0,152.9
 37 , 1976 , 50.0,300.7
 38 , 1977 , 32.0,165.7
 39 , 1978 , 13.0, 56.9
 40 , 1979 , 18.0, 98.3
 41 , 1980 , 22.0,109.0
 42 , 1981 , 19.0,108.1
 43 , 1982 , 14.0, 86.8
 44 , 1983 , 45.0,281.4
 45 , 1984 , 54.0,303.0
 46 , 1985 , 24.0,132.3
 47 , 1986 , 13.0, 84.7
 48 , 1987 ,  4.0, 26.4
 49 , 1988 ,  1.0,  5.6
 50 , 1989 ,  4.0, 27.2
 51 , 1990 ,  1.0,  3.3
 52 , 1991 , 20.0,115.2
 53 , 1992 ,  9.0, 52.0
 54 , 1993 ,  1.0,  5.9
 55 , 1994 ,  4.0, 16.8
 56 , 1995 ,  2.0, 11.1
 57 , 1996 , 16.0,103.6
 58 , 1997 ,  6.0, 42.6
 59 , 1998 ,  9.0, 44.5
 60 , 1999 , 53.0,313.7
 61 , 2000 , 35.0,181.2
 62 , 2002 ,  8.0, 48.4
 63 , 2003 ,  1.0,  6.2
 64 , 2004 ,  1.0,  6.5
 65 , 2006 ,  4.0, 20.0
 1 , 1909 ,  1.0,  5.0
 2 , 1912 ,  4.0, 23.2
 3 , 1919 ,  4.0, 29.2
 4 , 1920 , 14.0, 82.4
 5 , 1924 ,  1.0,  6.0
 6 , 1925 ,  4.0, 25.2
 7 , 1930 ,  4.0, 22.0
 8 , 1931 ,  8.0, 49.2
 9 , 1932 ,  4.0, 26.8
 10 , 1933 ,  4.0, 23.6
 11 , 1938 ,  5.0, 35.4
 12 , 1939 ,  8.0, 58.0
 13 , 1940 ,  5.0, 27.2
 14 , 1941 , 12.0, 78.8
 15 , 1942 , 13.0, 78.8
 16 , 1943 ,  4.0, 28.0
 17 , 1944 ,  4.0, 26.4
 18 , 1947 ,  8.0, 44.4
 19 , 1948 ,  8.0, 50.0
 20 , 1949 ,  8.0, 55.2
 21 , 1950 , 11.0, 72.4
 22 , 1953 ,  1.0,  4.8
 23 , 1954 ,  9.0, 62.9
 24 , 1955 ,  5.0, 29.9
 25 , 1956 , 13.0, 84.4
 26 , 1957 ,  5.0, 27.4
 27 , 1958 , 10.0, 57.1
 28 , 1959 , 12.0, 69.2
 29 , 1960 ,  9.0, 49.4
 30 , 1961 ,  5.0, 28.7
 31 , 1962 ,  5.0, 35.7
 32 , 1963 ,  6.0, 39.5
 33 , 1964 , 17.0,108.7
 34 , 1965 , 11.0, 80.4
 35 , 1966 ,  9.0, 59.6
 36 , 1967 , 16.0, 73.9
 37 , 1968 , 12.0, 78.8
 38 , 1969 , 17.0, 89.9
 39 , 1970 ,  4.0, 23.2
 40 , 1971 , 14.0, 83.3
 41 , 1972 , 17.0,106.4
 42 , 1973 , 33.0,205.9
 43 , 1974 , 19.0,109.1
 44 , 1975 , 19.0,110.7
 45 , 1976 , 36.0,188.2
 46 , 1977 ,  8.0, 48.8
 47 , 1978 ,  8.0, 31.2
 48 , 1979 , 23.0,133.7
 49 , 1980 , 23.0,137.3
 50 , 1981 , 14.0, 79.9
 51 , 1982 , 15.0, 89.2
 52 , 1983 , 14.0, 88.8
 53 , 1984 , 25.0,151.0
 54 , 1985 , 20.0,121.2
 55 , 1986 ,  5.0, 28.0
 56 , 1987 ,  4.0, 18.0
 57 , 1988 ,  8.0, 41.2
 58 , 1989 , 16.0, 94.0
 59 , 1991 ,  4.0, 24.0
 60 , 1992 ,  7.0, 44.2
 61 , 1993 ,  2.0, 13.0
 62 , 1994 ,  4.0, 25.2
 63 , 1995 ,  5.0, 19.3
 64 , 1996 ,  9.0, 60.0
 65 , 1997 , 10.0, 59.0
 66 , 1998 ,  6.0, 30.1
 67 , 1999 , 64.0,395.6
 68 , 2000 , 21.0,122.1
 69 , 2001 , 12.0, 67.6
 70 , 2003 ,  4.0, 20.4
 71 , 2004 ,  1.0,  8.8
 1 , 1912 ,  4.0, 18.4
 2 , 1920 ,  4.0, 28.0
 3 , 1924 ,  4.0, 27.6
 4 , 1925 ,  1.0,  5.9
 5 , 1927 ,  2.0, 12.6
 6 , 1929 ,  4.0, 26.0
 7 , 1932 ,  5.0, 29.1
 8 , 1934 , 10.0, 56.1
 9 , 1935 ,  5.0, 32.3
 10 , 1939 ,  1.0,  3.0
 11 , 1940 ,  5.0, 31.2
 12 , 1942 ,  9.0, 55.6
 13 , 1945 ,  4.0, 27.6
 14 , 1946 ,  5.0, 38.1
 15 , 1947 ,  9.0, 61.0
 16 , 1949 ,  6.0, 41.9
 17 , 1950 ,  9.0, 65.5
 18 , 1951 ,  4.0, 23.2
 19 , 1953 ,  6.0, 40.7
 20 , 1954 ,  4.0, 28.0
 21 , 1955 ,  9.0, 65.0
 22 , 1956 ,  1.0,  8.5
 23 , 1957 , 13.0, 87.2
 24 , 1958 ,  5.0, 38.2
 25 , 1959 , 14.0, 81.3
 26 , 1960 , 16.0,113.6
 27 , 1961 , 26.0,170.7
 28 , 1962 , 16.0, 97.9
 29 , 1963 , 12.0, 73.6
 30 , 1964 , 26.0,162.9
 31 , 1966 ,  4.0, 20.0
 32 , 1967 ,  8.0, 54.8
 33 , 1968 , 11.0, 59.5
 34 , 1969 , 13.0, 75.8
 35 , 1970 , 21.0,122.4
 36 , 1971 , 31.0,173.1
 37 , 1972 , 22.0,136.3
 38 , 1973 , 30.0,181.8
 39 , 1974 , 23.0,142.9
 40 , 1975 , 16.0,108.8
 41 , 1976 , 13.0, 76.5
 42 , 1977 , 13.0, 89.4
 43 , 1978 , 30.0,177.3
 44 , 1979 , 25.0,166.2
 45 , 1980 , 12.0, 66.4
 46 , 1981 , 12.0, 72.4
 47 , 1982 , 22.0,129.2
 48 , 1983 ,  6.0, 32.6
 49 , 1984 , 25.0,161.1
 50 , 1985 , 17.0,107.4
 51 , 1986 ,  8.0, 32.8
 52 , 1987 , 17.0,110.5
 53 , 1988 ,  9.0, 40.9
 54 , 1989 , 12.0, 80.0
 55 , 1991 ,  4.0, 14.8
 56 , 1992 , 14.0, 81.2
 57 , 1993 ,  1.0,  5.5
 58 , 1995 ,  9.0, 59.3
 59 , 1997 ,  5.0, 13.6
 60 , 1998 , 13.0, 89.1
 61 , 1999 , 29.0,176.7
 62 , 2000 , 31.0,169.4
 63 , 2001 , 10.0, 63.7
 64 , 2002 ,  4.0, 18.4
 65 , 2007 ,  4.0, 22.4
 1 , 1913 ,  4.0, 18.4
 2 , 1914 ,  1.0,  6.1
 3 , 1924 ,  4.0, 29.6
 4 , 1925 ,  8.0, 53.6
 5 , 1930 ,  1.0,  6.0
 6 , 1932 ,  4.0, 27.6
 7 , 1933 ,  6.0, 36.1
 8 , 1938 ,  4.0, 29.6
 9 , 1939 ,  5.0, 34.2
 10 , 1941 ,  4.0, 32.8
 11 , 1942 , 11.0, 74.2
 12 , 1943 ,  8.0, 50.4
 13 , 1944 ,  5.0, 36.9
 14 , 1945 ,  5.0, 39.6
 15 , 1946 , 12.0, 88.4
 16 , 1947 , 22.0,151.9
 17 , 1948 ,  1.0,  6.7
 18 , 1949 ,  6.0, 39.9
 19 , 1950 ,  9.0, 52.7
 20 , 1951 ,  4.0, 32.8
 21 , 1952 ,  4.0, 28.0
 22 , 1954 , 12.0, 81.2
 23 , 1955 ,  3.0, 22.5
 24 , 1957 ,  1.0,  5.3
 25 , 1958 ,  8.0, 53.2
 26 , 1959 , 22.0,142.0
 27 , 1960 , 16.0,100.4
 28 , 1961 , 12.0, 74.0
 29 , 1962 , 14.0, 91.0
 30 , 1963 , 27.0,173.2
 31 , 1964 ,  6.0, 39.0
 32 , 1965 ,  5.0, 32.7
 33 , 1966 ,  5.0, 35.9
 34 , 1967 ,  1.0,  7.0
 35 , 1968 , 22.0,149.5
 36 , 1969 , 16.0, 98.7
 37 , 1970 , 15.0, 91.7
 38 , 1971 , 35.0,198.3
 39 , 1972 , 17.0, 97.7
 40 , 1973 , 34.0,185.4
 41 , 1974 , 34.0,204.6
 42 , 1975 , 13.0, 72.0
 43 , 1976 ,  4.0, 27.6
 44 , 1977 , 13.0, 74.8
 45 , 1978 , 10.0, 54.5
 46 , 1979 , 34.0,197.8
 47 , 1980 , 21.0,114.0
 48 , 1981 , 19.0,112.3
 49 , 1982 , 40.0,214.0
 50 , 1983 , 22.0,113.3
 51 , 1984 , 21.0,123.1
 52 , 1985 , 15.0, 77.7
 53 , 1986 , 34.0,172.8
 54 , 1987 , 46.0,215.7
 55 , 1988 , 33.0,171.2
 56 , 1989 ,  1.0,  3.7
 57 , 1990 , 10.0, 46.8
 58 , 1991 ,  8.0, 56.8
 59 , 1992 , 16.0, 96.0
 60 , 1993 ,  4.0, 25.6
 61 , 1994 ,  5.0, 31.4
 62 , 1995 ,  4.0, 10.0
 63 , 1996 ,  9.0, 57.3
 64 , 1997 , 16.0,109.6
 65 , 1998 , 26.0,158.4
 66 , 1999 , 69.0,429.4
 67 , 2000 , 60.0,345.8
 68 , 2001 , 24.0,136.7
 69 , 2003 ,  1.0,  5.3
 70 , 2008 ,  4.0, 28.8
 1 , 1912 ,  4.0, 23.2
 2 , 1914 ,  1.0,  6.7
 3 , 1916 ,  4.0, 10.8
 4 , 1923 ,  1.0,  5.6
 5 , 1924 ,  4.0, 20.4
 6 , 1925 ,  1.0,  7.0
 7 , 1926 ,  1.0,  6.8
 8 , 1928 ,  4.0, 28.8
 9 , 1930 ,  4.0, 19.6
 10 , 1931 ,  4.0, 25.6
 11 , 1932 ,  9.0, 54.6
 12 , 1935 ,  8.0, 48.0
 13 , 1937 ,  1.0,  7.2
 14 , 1938 ,  5.0, 36.2
 15 , 1939 ,  1.0,  6.0
 16 , 1940 ,  1.0,  7.3
 17 , 1945 ,  1.0,  6.5
 18 , 1946 ,  4.0, 26.4
 19 , 1947 ,  6.0, 40.0
 20 , 1949 ,  4.0, 24.8
 21 , 1950 ,  4.0, 16.4
 22 , 1951 ,  8.0, 60.4
 23 , 1952 ,  8.0, 56.8
 24 , 1953 ,  6.0, 39.2
 25 , 1954 , 20.0,140.0
 26 , 1955 ,  8.0, 59.2
 27 , 1956 ,  5.0, 35.1
 28 , 1957 ,  5.0, 31.6
 29 , 1958 , 22.0,138.1
 30 , 1959 , 23.0,140.4
 31 , 1960 , 18.0,117.3
 32 , 1961 ,  9.0, 59.4
 33 , 1962 ,  6.0, 39.2
 34 , 1963 ,  9.0, 51.4
 35 , 1964 ,  9.0, 59.9
 36 , 1965 , 21.0,140.9
 37 , 1966 , 21.0,140.1
 38 , 1967 ,  8.0, 48.0
 39 , 1968 , 13.0, 73.5
 40 , 1969 , 20.0,115.6
 41 , 1970 , 22.0,128.4
 42 , 1971 , 37.0,229.3
 43 , 1972 , 13.0, 61.8
 44 , 1973 , 24.0,138.7
 45 , 1974 , 16.0, 80.4
 46 , 1975 , 25.0,131.4
 47 , 1976 , 23.0,127.0
 48 , 1977 , 32.0,169.6
 49 , 1978 ,  4.0, 26.8
 50 , 1979 , 24.0,119.5
 51 , 1980 , 15.0,109.9
 52 , 1981 , 30.0,141.8
 53 , 1982 , 18.0, 94.4
 54 , 1983 , 20.0,126.5
 55 , 1984 ,  9.0, 46.6
 56 , 1985 , 21.0,132.4
 57 , 1986 ,  8.0, 41.7
 58 , 1987 , 16.0, 97.6
 59 , 1988 ,  1.0,  6.0
 60 , 1989 ,  5.0, 28.7
 61 , 1990 ,  5.0, 29.8
 62 , 1991 ,  4.0, 24.8
 63 , 1992 ,  4.0, 23.2
 64 , 1993 , 16.0,106.4
 65 , 1994 , 11.0, 71.1
 66 , 1996 , 10.0, 68.7
 67 , 1997 ,  9.0, 58.8
 68 , 1998 ,  9.0, 69.4
 69 , 1999 , 54.0,330.2
 70 , 2000 , 26.0,174.3
 71 , 2001 , 14.0, 70.7
 1 , 1921 ,  4.0, 26.0
 2 , 1924 ,  1.0,  6.0
 3 , 1925 ,  4.0, 28.4
 4 , 1926 ,  1.0,  7.2
 5 , 1930 ,  4.0, 19.6
 6 , 1931 ,  5.0, 25.0
 7 , 1934 ,  8.0, 52.4
 8 , 1936 ,  4.0, 22.8
 9 , 1937 ,  4.0, 27.6
 10 , 1938 ,  8.0, 55.2
 11 , 1939 ,  4.0, 28.4
 12 , 1940 ,  1.0,  7.0
 13 , 1941 ,  5.0, 36.7
 14 , 1942 ,  8.0, 50.8
 15 , 1944 ,  1.0,  7.6
 16 , 1947 ,  1.0,  6.2
 17 , 1948 ,  4.0, 23.2
 18 , 1949 , 12.0, 73.6
 19 , 1950 ,  6.0, 40.1
 20 , 1952 ,  4.0, 28.0
 21 , 1953 ,  4.0, 28.0
 22 , 1954 ,  8.0, 53.6
 23 , 1956 ,  6.0, 43.5
 24 , 1958 , 21.0,141.4
 25 , 1959 , 17.0,103.4
 26 , 1960 , 12.0, 76.5
 27 , 1961 ,  8.0, 57.6
 28 , 1963 , 13.0, 77.7
 29 , 1964 , 19.0,124.6
 30 , 1965 ,  7.0, 44.2
 31 , 1966 , 17.0,117.0
 32 , 1967 ,  4.0, 25.2
 33 , 1968 , 17.0, 90.7
 34 , 1969 , 21.0,130.4
 35 , 1970 , 21.0,121.7
 36 , 1971 , 29.0,167.6
 37 , 1972 , 43.0,263.6
 38 , 1973 , 25.0,144.3
 39 , 1974 , 27.0,156.0
 40 , 1975 , 15.0, 81.0
 41 , 1976 ,  9.0, 58.9
 42 , 1977 , 13.0, 78.6
 43 , 1978 , 11.0, 65.7
 44 , 1979 ,  9.0, 46.9
 45 , 1980 , 13.0, 79.7
 46 , 1981 , 27.0,128.9
 47 , 1982 , 13.0, 84.9
 48 , 1983 ,  8.0, 52.8
 49 , 1984 ,  9.0, 54.4
 50 , 1985 ,  5.0, 37.6
 51 , 1986 , 18.0, 97.4
 52 , 1987 , 10.0, 51.8
 53 , 1988 ,  9.0, 40.2
 54 , 1989 ,  8.0, 60.0
 55 , 1990 ,  8.0, 42.0
 56 , 1991 , 21.0,119.8
 57 , 1992 ,  2.0,  9.8
 58 , 1993 ,  8.0, 52.8
 59 , 1994 ,  1.0,  4.5
 60 , 1995 ,  1.0,  7.0
 61 , 1996 ,  9.0, 48.3
 62 , 1997 , 19.0,110.2
 63 , 1998 ,  4.0, 33.2
 64 , 1999 , 77.0,471.0
 65 , 2000 , 47.0,272.8
 66 , 2001 ,  8.0, 37.2
 67 , 2002 ,  4.0,  9.6
 68 , 2003 ,  4.0, 18.8
 69 , 2004 ,  4.0, 23.2
 1 , 1914 ,  4.0, 19.6
 2 , 1916 ,  4.0, 22.8
 3 , 1925 ,  4.0, 29.2
 4 , 1929 ,  4.0, 26.0
 5 , 1933 ,  5.0, 34.9
 6 , 1937 ,  5.0, 31.0
 7 , 1938 ,  1.0,  4.8
 8 , 1945 ,  4.0, 28.8
 9 , 1947 ,  4.0, 24.0
 10 , 1948 ,  1.0,  7.0
 11 , 1949 ,  5.0, 33.2
 12 , 1950 , 11.0, 72.8
 13 , 1952 ,  5.0, 31.6
 14 , 1953 ,  5.0, 34.5
 15 , 1954 ,  4.0, 22.4
 16 , 1957 ,  4.0, 27.6
 17 , 1958 ,  1.0,  5.5
 18 , 1959 , 12.0, 72.0
 19 , 1960 ,  1.0,  7.4
 20 , 1961 ,  2.0, 11.4
 21 , 1963 ,  4.0,  6.8
 22 , 1964 ,  8.0, 32.8
 23 , 1967 , 16.0, 83.2
 24 , 1968 ,  9.0, 58.0
 25 , 1969 ,  8.0, 52.4
 26 , 1970 , 13.0, 79.4
 27 , 1971 ,  2.0, 12.8
 28 , 1972 ,  4.0, 35.2
 29 , 1973 , 10.0, 59.7
 30 , 1974 ,  1.0,  6.0
 31 , 1977 , 16.0,100.8
 32 , 1978 , 12.0, 92.8
 33 , 1979 , 17.0,118.1
 34 , 1980 ,  8.0, 54.0
 35 , 1981 , 14.0,105.8
 36 , 1983 ,  9.0, 66.5
 37 , 1985 ,  5.0, 30.9
 38 , 1986 ,  8.0, 43.2
 39 , 1987 ,  8.0, 48.8
 40 , 1988 , 10.0, 64.8
 41 , 1989 , 17.0,115.1
 42 , 1990 ,  1.0,  5.3
 43 , 1991 ,  6.0, 34.8
 44 , 1992 ,  4.0, 27.6
 45 , 1993 ,  1.0,  4.6
 46 , 1994 ,  8.0, 49.2
 47 , 1995 ,  5.0, 36.1
 48 , 1996 , 16.0, 84.8
 49 , 1997 ,  5.0, 24.5
 50 , 1998 , 23.0,134.0
 51 , 1999 , 99.0,618.4
 52 , 2000 , 56.0,297.1
 53 , 2001 , 17.0,106.0
 54 , 2002 ,  4.0, 27.2
 55 , 2004 ,  1.0,  7.7
 56 , 2009 ,  4.0, 20.4
 1 , 1912 ,  4.0, 19.6
 2 , 1913 ,  1.0,  5.6
 3 , 1922 ,  1.0,  5.1
 4 , 1926 ,  1.0,  7.6
 5 , 1930 ,  5.0, 29.8
 6 , 1934 ,  4.0, 26.0
 7 , 1935 , 12.0, 77.2
 8 , 1936 ,  4.0, 19.2
 9 , 1937 ,  4.0, 24.8
 10 , 1938 ,  4.0, 24.8
 11 , 1939 ,  4.0, 28.0
 12 , 1942 ,  1.0,  6.1
 13 , 1943 ,  8.0, 55.6
 14 , 1944 ,  5.0, 29.9
 15 , 1945 ,  4.0, 23.6
 16 , 1947 ,  8.0, 52.8
 17 , 1951 ,  4.0, 28.0
 18 , 1954 ,  8.0, 41.6
 19 , 1956 ,  4.0, 27.2
 20 , 1959 , 10.0, 70.1
 21 , 1962 , 18.0,102.1
 22 , 1963 , 13.0, 82.8
 23 , 1964 , 17.0, 94.7
 24 , 1965 ,  4.0, 27.2
 25 , 1966 , 17.0,113.2
 26 , 1967 , 29.0,168.0
 27 , 1968 , 14.0, 76.3
 28 , 1969 , 10.0, 58.3
 29 , 1970 , 16.0, 84.0
 30 , 1971 , 26.0,164.8
 31 , 1972 , 13.0, 82.5
 32 , 1973 , 30.0,154.4
 33 , 1974 , 13.0, 61.9
 34 , 1975 , 12.0, 71.2
 35 , 1976 , 14.0, 83.2
 36 , 1977 , 12.0, 69.2
 37 , 1978 , 12.0, 74.4
 38 , 1979 ,  9.0, 47.8
 39 , 1980 ,  5.0, 32.2
 40 , 1981 ,  3.0, 11.8
 41 , 1982 ,  5.0, 31.8
 42 , 1983 ,  9.0, 60.9
 43 , 1984 ,  3.0, 19.4
 44 , 1985 ,  9.0, 50.4
 45 , 1986 , 13.0, 72.2
 46 , 1987 , 24.0,148.8
 47 , 1988 ,  5.0, 33.1
 48 , 1989 , 13.0, 85.6
 49 , 1990 ,  5.0, 33.5
 50 , 1991 , 24.0,140.4
 51 , 1992 ,  8.0, 32.4
 52 , 1993 , 14.0, 81.5
 53 , 1994 , 11.0, 63.3
 54 , 1995 ,  4.0, 34.4
 55 , 1996 ,  6.0, 39.5
 56 , 1997 ,  8.0, 57.2
 57 , 1998 , 22.0,133.2
 58 , 1999 ,106.0,620.3
 59 , 2000 , 75.0,445.2
 60 , 2001 ,  2.0, 12.1
 61 , 2002 ,  6.0, 32.2
 62 , 2003 ,  1.0,  6.8
 1 , 1911 ,   4.0,  20.4
 2 , 1912 ,   4.0,  18.8
 3 , 1915 ,   9.0,  61.0
 4 , 1917 ,   1.0,   6.4
 5 , 1920 ,   1.0,   6.2
 6 , 1923 ,   8.0,  44.4
 7 , 1927 ,   1.0,   6.0
 8 , 1939 ,   2.0,  11.6
 9 , 1941 ,   4.0,  22.8
 10 , 1942 ,   4.0,  26.8
 11 , 1943 ,   1.0,   7.8
 12 , 1944 ,   1.0,   7.0
 13 , 1945 ,   5.0,  22.2
 14 , 1950 ,   4.0,  26.0
 15 , 1951 ,   8.0,  52.8
 16 , 1953 ,   5.0,  28.0
 17 , 1954 ,   4.0,  22.0
 18 , 1956 ,   5.0,  37.1
 19 , 1959 ,   1.0,   6.6
 20 , 1960 ,   4.0,  26.0
 21 , 1961 ,   5.0,  31.5
 22 , 1962 ,   7.0,  45.8
 23 , 1963 ,   6.0,  39.1
 24 , 1964 ,   5.0,  24.0
 25 , 1965 ,   5.0,  21.8
 26 , 1966 ,   5.0,  29.4
 27 , 1967 ,   9.0,  51.6
 28 , 1968 ,  10.0,  55.4
 29 , 1969 ,  14.0,  78.3
 30 , 1970 ,  18.0, 119.8
 31 , 1971 ,  10.0,  48.5
 32 , 1972 ,  24.0, 160.0
 33 , 1973 ,   4.0,  10.8
 34 , 1974 ,  23.0, 126.3
 35 , 1975 ,  11.0,  58.7
 36 , 1976 ,  10.0,  63.0
 37 , 1977 ,   9.0,  65.9
 38 , 1978 ,   5.0,  38.9
 39 , 1979 ,  12.0,  82.8
 40 , 1980 ,  13.0,  68.5
 41 , 1981 ,  16.0,  96.8
 42 , 1982 ,   8.0,  48.4
 43 , 1983 ,   4.0,  27.2
 44 , 1984 ,   1.0,   8.0
 45 , 1985 ,  13.0,  77.4
 46 , 1986 ,  10.0,  50.9
 47 , 1987 ,   6.0,  33.1
 48 , 1988 ,  15.0,  76.0
 49 , 1989 ,   7.0,  26.7
 50 , 1990 ,  10.0,  54.4
 51 , 1992 ,   1.0,   1.5
 52 , 1993 ,   5.0,  23.3
 53 , 1994 ,   5.0,  39.1
 54 , 1995 ,  13.0,  78.6
 55 , 1996 ,   2.0,  12.7
 56 , 1997 ,  16.0,  94.0
 57 , 1998 ,  70.0, 432.4
 58 , 1999 , 199.0,1236.5
 59 , 2000 ,  84.0, 545.0
 60 , 2001 ,  26.0, 166.3
 61 , 2002 ,  17.0,  96.5
 62 , 2003 ,   4.0,  24.0
 63 , 2004 ,   1.0,   6.8
 64 , 2006 ,   1.0,   7.7
 1 , 1907 ,  1.0,  3.6
 2 , 1916 ,  4.0, 27.6
 3 , 1924 ,  4.0, 24.4
 4 , 1925 ,  4.0, 26.4
 5 , 1928 ,  4.0, 26.4
 6 , 1931 ,  1.0,  4.1
 7 , 1933 ,  4.0, 24.0
 8 , 1934 ,  4.0, 19.2
 9 , 1938 ,  8.0, 55.6
 10 , 1943 ,  1.0,  6.2
 11 , 1950 ,  5.0, 30.6
 12 , 1951 ,  1.0,  6.3
 13 , 1952 ,  4.0, 26.8
 14 , 1953 ,  5.0, 35.0
 15 , 1954 ,  4.0, 16.0
 16 , 1955 ,  1.0,  6.2
 17 , 1957 ,  1.0,  6.8
 18 , 1958 ,  1.0,  8.2
 19 , 1959 ,  4.0, 25.2
 20 , 1961 ,  1.0,  6.8
 21 , 1962 ,  1.0,  4.4
 22 , 1963 , 16.0, 96.0
 23 , 1964 ,  5.0, 26.6
 24 , 1965 ,  5.0, 32.7
 25 , 1966 ,  5.0, 28.2
 26 , 1967 ,  8.0, 57.9
 27 , 1968 ,  9.0, 38.1
 28 , 1969 , 12.0, 81.6
 29 , 1970 ,  5.0, 34.7
 30 , 1971 ,  9.0, 43.5
 31 , 1972 ,  9.0, 55.3
 32 , 1973 ,  8.0, 50.8
 33 , 1974 , 13.0, 49.4
 34 , 1975 ,  9.0, 53.6
 35 , 1976 , 11.0, 86.7
 36 , 1977 , 13.0, 84.7
 37 , 1978 , 10.0, 44.2
 38 , 1979 ,  5.0, 26.6
 39 , 1980 ,  1.0,  7.3
 40 , 1982 ,  8.0, 60.0
 41 , 1983 ,  1.0,  6.9
 42 , 1985 , 12.0, 78.8
 43 , 1986 , 14.0, 86.9
 44 , 1987 ,  5.0, 24.6
 45 , 1988 ,  1.0,  7.0
 46 , 1989 ,  2.0, 13.4
 47 , 1990 ,  5.0, 32.7
 48 , 1992 ,  8.0, 34.0
 49 , 1993 , 16.0, 75.2
 50 , 1994 ,  1.0,  6.3
 51 , 1995 ,  5.0, 37.2
 52 , 1996 , 16.0,107.2
 53 , 1997 ,  8.0, 62.0
 54 , 1998 ,  5.0, 26.9
 55 , 1999 , 71.0,458.5
 56 , 2000 , 84.0,517.4
 57 , 2001 , 39.0,223.2
 58 , 2002 ,  8.0, 54.8
 59 , 2004 ,  1.0,  7.4
 1 , 1911 ,  1.0,  4.6
 2 , 1920 ,  4.0, 27.2
 3 , 1923 ,  2.0, 11.0
 4 , 1927 ,  4.0, 25.6
 5 , 1930 ,  5.0, 32.9
 6 , 1931 ,  4.0, 24.8
 7 , 1932 ,  4.0, 21.2
 8 , 1933 ,  4.0, 24.4
 9 , 1935 ,  4.0, 19.2
 10 , 1936 ,  8.0, 24.4
 11 , 1937 ,  2.0, 13.0
 12 , 1939 ,  5.0, 25.2
 13 , 1941 ,  8.0, 47.6
 14 , 1943 ,  1.0,  7.9
 15 , 1945 ,  5.0, 27.6
 16 , 1946 ,  1.0,  7.0
 17 , 1949 ,  4.0, 31.2
 18 , 1950 ,  5.0, 28.5
 19 , 1951 ,  9.0, 61.8
 20 , 1953 ,  4.0, 24.8
 21 , 1955 ,  1.0,  6.8
 22 , 1956 ,  1.0,  6.6
 23 , 1958 ,  4.0, 26.0
 24 , 1959 ,  2.0, 13.6
 25 , 1961 ,  7.0, 41.3
 26 , 1962 ,  5.0, 37.5
 27 , 1963 ,  9.0, 50.6
 28 , 1964 ,  5.0, 29.9
 29 , 1965 , 14.0, 90.3
 30 , 1966 ,  5.0, 33.0
 31 , 1968 , 12.0, 86.4
 32 , 1969 , 17.0,112.1
 33 , 1970 , 13.0, 77.1
 34 , 1971 ,  8.0, 55.6
 35 , 1972 ,  6.0, 37.6
 36 , 1973 ,  5.0, 27.6
 37 , 1974 ,  5.0, 30.2
 38 , 1975 , 13.0, 94.3
 39 , 1976 ,  1.0,  4.2
 40 , 1978 ,  9.0, 58.9
 41 , 1979 ,  8.0, 36.1
 42 , 1980 , 10.0, 61.7
 43 , 1981 , 10.0, 68.6
 44 , 1982 ,  5.0, 24.6
 45 , 1983 , 17.0,117.4
 46 , 1984 ,  1.0,  5.9
 47 , 1985 ,  1.0,  5.8
 48 , 1986 , 13.0, 95.2
